network,phase,game_num,round,blocker_strategy_id,adversary_strategy_id,blocker_q_max,adversary_q_max,norm_influence,network_type,source
ER-800-p0.010,train,0,1,0,6,-0.018835314,0.21192063,0.029750000000000002,ER,synthetic
ER-800-p0.010,train,0,2,1,6,-0.015441604,0.2060276,0.028125,ER,synthetic
ER-800-p0.010,train,0,3,1,6,-0.011031631,0.199925,0.04075,ER,synthetic
ER-800-p0.010,train,0,4,1,6,-0.006623123,0.19359931,0.0665,ER,synthetic
ER-800-p0.010,train,0,5,1,6,-0.0013398826,0.18728653,0.083,ER,synthetic
ER-800-p0.010,train,0,6,0,6,0.0046941936,0.18078853,0.092125,ER,synthetic
ER-800-p0.010,train,0,7,0,6,0.011706345,0.17409092,0.06987499999999999,ER,synthetic
ER-800-p0.010,train,0,8,0,6,0.018584125,0.16688515,0.111875,ER,synthetic
ER-800-p0.010,train,0,9,0,1,0.025502428,0.16150776,0.101875,ER,synthetic
ER-800-p0.010,train,0,10,2,1,0.0334661,0.15675667,0.110375,ER,synthetic
ER-800-p0.010,train,0,11,2,1,0.04217894,0.15150784,0.1465,ER,synthetic
ER-800-p0.010,train,0,12,2,1,0.050826587,0.1453128,0.121,ER,synthetic
ER-800-p0.010,train,0,13,2,1,0.059355486,0.13849664,0.14375,ER,synthetic
ER-800-p0.010,train,0,14,2,1,0.0680218,0.13115664,0.140125,ER,synthetic
ER-800-p0.010,train,0,15,2,1,0.077400595,0.12382701,0.176625,ER,synthetic
ER-800-p0.010,train,0,16,2,1,0.087923445,0.116560474,0.166125,ER,synthetic
ER-800-p0.010,train,0,17,2,1,0.0986931,0.10858996,0.19662500000000002,ER,synthetic
ER-800-p0.010,train,0,18,6,1,0.11005471,0.098284855,0.19774999999999998,ER,synthetic
ER-800-p0.010,train,0,19,6,1,0.12216557,0.08231562,0.22112500000000002,ER,synthetic
ER-800-p0.010,train,0,20,6,0,0.13466665,0.06395177,0.22662500000000002,ER,synthetic
ER-800-p0.010,train,0,21,6,0,0.14723036,0.04145509,0.21975,ER,synthetic
ER-800-p0.010,train,0,22,1,2,0.15971003,0.015511407,0.242875,ER,synthetic
ER-800-p0.010,train,0,23,1,2,0.17469014,-0.014549766,0.26899999999999996,ER,synthetic
ER-800-p0.010,train,0,24,3,2,0.19318707,-0.04701797,0.25725000000000003,ER,synthetic
ER-800-p0.010,train,0,25,3,2,0.22008337,-0.08133759,0.23274999999999998,ER,synthetic
ER-800-p0.010,train,0,26,3,2,0.24755447,-0.117182925,0.2655,ER,synthetic
ER-800-p0.010,train,0,27,3,2,0.2748908,-0.15323293,0.251,ER,synthetic
ER-800-p0.010,train,0,28,3,2,0.3017652,-0.18926688,0.22112500000000002,ER,synthetic
ER-800-p0.010,train,0,29,3,0,0.32793278,-0.22139154,0.254625,ER,synthetic
ER-800-p0.010,train,1,0,0,3,-0.021077402,0.2181838,0.021375,ER,synthetic
ER-800-p0.010,train,1,1,0,6,-0.018835306,0.21192066,0.022625000000000003,ER,synthetic
ER-800-p0.010,train,1,2,1,6,-0.015441611,0.2060276,0.077625,ER,synthetic
ER-800-p0.010,train,1,3,1,6,-0.011031628,0.19992499,0.03325,ER,synthetic
ER-800-p0.010,train,1,4,1,6,-0.0066231377,0.19359936,0.060625,ER,synthetic
ER-800-p0.010,train,1,5,1,6,-0.0013398863,0.18728653,0.058625,ER,synthetic
ER-800-p0.010,train,1,6,0,6,0.004694201,0.18078853,0.0825,ER,synthetic
ER-800-p0.010,train,1,7,0,6,0.011706345,0.17409095,0.06862499999999999,ER,synthetic
ER-800-p0.010,train,1,8,0,6,0.018584132,0.16688515,0.1065,ER,synthetic
ER-800-p0.010,train,1,9,0,1,0.025502428,0.16150776,0.09237500000000001,ER,synthetic
ER-800-p0.010,train,1,10,2,1,0.0334661,0.15675667,0.13075,ER,synthetic
ER-800-p0.010,train,1,11,2,1,0.042178936,0.15150784,0.115875,ER,synthetic
ER-800-p0.010,train,1,12,2,1,0.050826587,0.14531279,0.107875,ER,synthetic
ER-800-p0.010,train,1,13,2,1,0.059355486,0.13849664,0.143625,ER,synthetic
ER-800-p0.010,train,1,14,2,1,0.06802179,0.13115662,0.18625,ER,synthetic
ER-800-p0.010,train,1,15,2,1,0.07740059,0.12382701,0.15862500000000002,ER,synthetic
ER-800-p0.010,train,1,16,2,1,0.08792344,0.116560474,0.200875,ER,synthetic
ER-800-p0.010,train,1,17,2,1,0.0986931,0.10858995,0.18637499999999999,ER,synthetic
ER-800-p0.010,train,1,18,6,1,0.110054724,0.098284855,0.220875,ER,synthetic
ER-800-p0.010,train,1,19,6,1,0.12216554,0.082315624,0.20675000000000002,ER,synthetic
ER-800-p0.010,train,1,20,6,0,0.13466668,0.063951775,0.24525,ER,synthetic
ER-800-p0.010,train,1,21,6,0,0.14723036,0.041455083,0.216625,ER,synthetic
ER-800-p0.010,train,1,22,1,2,0.15971005,0.015511392,0.25475000000000003,ER,synthetic
ER-800-p0.010,train,1,23,1,2,0.17469014,-0.014549784,0.21712499999999998,ER,synthetic
ER-800-p0.010,train,1,24,3,2,0.19318707,-0.047017984,0.22487500000000002,ER,synthetic
ER-800-p0.010,train,1,25,3,2,0.22008337,-0.0813376,0.209375,ER,synthetic
ER-800-p0.010,train,1,26,3,2,0.24755448,-0.117182925,0.238625,ER,synthetic
ER-800-p0.010,train,1,27,3,2,0.27489084,-0.1532329,0.244375,ER,synthetic
ER-800-p0.010,train,1,28,3,2,0.30176526,-0.18926686,0.238125,ER,synthetic
ER-800-p0.010,train,1,29,3,0,0.32793278,-0.22139154,0.250625,ER,synthetic
ER-800-p0.010,train,2,0,0,3,-0.021077402,0.21818386,0.03525,ER,synthetic
ER-800-p0.010,train,2,1,0,6,-0.018835306,0.21192066,0.040625,ER,synthetic
ER-800-p0.010,train,2,2,1,6,-0.015441608,0.20602757,0.033375,ER,synthetic
ER-800-p0.010,train,2,3,1,6,-0.011031624,0.19992499,0.0425,ER,synthetic
ER-800-p0.010,train,2,4,1,6,-0.0066231303,0.19359933,0.0665,ER,synthetic
ER-800-p0.010,train,2,5,1,6,-0.0013398863,0.18728654,0.0705,ER,synthetic
ER-800-p0.010,train,2,6,0,6,0.0046941936,0.18078853,0.07125,ER,synthetic
ER-800-p0.010,train,2,7,0,6,0.011706345,0.17409094,0.10925000000000001,ER,synthetic
ER-800-p0.010,train,2,8,0,6,0.018584132,0.16688512,0.077,ER,synthetic
ER-800-p0.010,train,2,9,0,1,0.025502428,0.16150777,0.0675,ER,synthetic
ER-800-p0.010,train,2,10,2,1,0.033466097,0.15675667,0.10099999999999999,ER,synthetic
ER-800-p0.010,train,2,11,2,1,0.042178936,0.15150784,0.123125,ER,synthetic
ER-800-p0.010,train,2,12,2,1,0.050826587,0.1453128,0.16925,ER,synthetic
ER-800-p0.010,train,2,13,2,1,0.059355482,0.13849664,0.14125,ER,synthetic
ER-800-p0.010,train,2,14,2,1,0.0680218,0.13115664,0.17712499999999998,ER,synthetic
ER-800-p0.010,train,2,15,2,1,0.07740059,0.12382701,0.18375,ER,synthetic
ER-800-p0.010,train,2,16,2,1,0.08792345,0.11656049,0.188875,ER,synthetic
ER-800-p0.010,train,2,17,2,1,0.09869311,0.10858995,0.17375,ER,synthetic
ER-800-p0.010,train,2,18,6,1,0.11005471,0.098284855,0.19899999999999998,ER,synthetic
ER-800-p0.010,train,2,19,6,1,0.12216554,0.082315624,0.16375,ER,synthetic
ER-800-p0.010,train,2,20,6,0,0.13466665,0.063951775,0.217875,ER,synthetic
ER-800-p0.010,train,2,21,6,0,0.14723036,0.041455083,0.21137499999999998,ER,synthetic
ER-800-p0.010,train,2,22,1,2,0.15971003,0.015511392,0.23425,ER,synthetic
ER-800-p0.010,train,2,23,1,2,0.17469017,-0.014549769,0.24512499999999998,ER,synthetic
ER-800-p0.010,train,2,24,3,2,0.19318709,-0.04701797,0.227375,ER,synthetic
ER-800-p0.010,train,2,25,3,2,0.22008334,-0.0813376,0.23037500000000002,ER,synthetic
ER-800-p0.010,train,2,26,3,2,0.24755447,-0.117182955,0.25075,ER,synthetic
ER-800-p0.010,train,2,27,3,2,0.2748908,-0.15323293,0.256125,ER,synthetic
ER-800-p0.010,train,2,28,3,2,0.30176523,-0.18926686,0.257375,ER,synthetic
ER-800-p0.010,train,2,29,3,0,0.32793278,-0.22139151,0.267,ER,synthetic
ER-800-p0.010,train,3,0,0,3,-0.021077398,0.21818383,0.006,ER,synthetic
ER-800-p0.010,train,3,1,0,6,-0.018835306,0.21192066,0.013000000000000001,ER,synthetic
ER-800-p0.010,train,3,2,1,6,-0.015441608,0.2060276,0.03125,ER,synthetic
ER-800-p0.010,train,3,3,1,6,-0.011031624,0.19992499,0.057625,ER,synthetic
ER-800-p0.010,train,3,4,1,6,-0.0066231303,0.19359934,0.063,ER,synthetic
ER-800-p0.010,train,3,5,1,6,-0.0013398826,0.18728654,0.0755,ER,synthetic
ER-800-p0.010,train,3,6,0,6,0.0046941936,0.18078853,0.0605,ER,synthetic
ER-800-p0.010,train,3,7,0,6,0.011706345,0.17409094,0.066875,ER,synthetic
ER-800-p0.010,train,3,8,0,6,0.018584132,0.16688517,0.09574999999999999,ER,synthetic
ER-800-p0.010,train,3,9,0,1,0.025502428,0.16150776,0.09237500000000001,ER,synthetic
ER-800-p0.010,train,3,10,2,1,0.0334661,0.15675667,0.165625,ER,synthetic
ER-800-p0.010,train,3,11,2,1,0.042178936,0.15150782,0.1165,ER,synthetic
ER-800-p0.010,train,3,12,2,1,0.05082658,0.1453128,0.20725000000000002,ER,synthetic
ER-800-p0.010,train,3,13,2,1,0.05935548,0.13849664,0.17825,ER,synthetic
ER-800-p0.010,train,3,14,2,1,0.06802179,0.13115662,0.111625,ER,synthetic
ER-800-p0.010,train,3,15,2,1,0.07740058,0.12382702,0.1815,ER,synthetic
ER-800-p0.010,train,3,16,2,1,0.087923445,0.11656048,0.16024999999999998,ER,synthetic
ER-800-p0.010,train,3,17,2,1,0.0986931,0.108589955,0.1775,ER,synthetic
ER-800-p0.010,train,3,18,6,1,0.110054724,0.098284855,0.17825,ER,synthetic
ER-800-p0.010,train,3,19,6,1,0.12216554,0.0823156,0.208125,ER,synthetic
ER-800-p0.010,train,3,20,6,0,0.13466665,0.063951775,0.19,ER,synthetic
ER-800-p0.010,train,3,21,6,0,0.14723036,0.041455075,0.22125,ER,synthetic
ER-800-p0.010,train,3,22,1,2,0.15971005,0.015511384,0.2205,ER,synthetic
ER-800-p0.010,train,3,23,1,2,0.17469017,-0.014549773,0.20800000000000002,ER,synthetic
ER-800-p0.010,train,3,24,3,2,0.19318706,-0.04701797,0.225125,ER,synthetic
ER-800-p0.010,train,3,25,3,2,0.22008337,-0.08133762,0.235125,ER,synthetic
ER-800-p0.010,train,3,26,3,2,0.24755447,-0.117182955,0.239,ER,synthetic
ER-800-p0.010,train,3,27,3,2,0.2748908,-0.15323292,0.272625,ER,synthetic
ER-800-p0.010,train,3,28,3,2,0.3017652,-0.18926683,0.242,ER,synthetic
ER-800-p0.010,train,3,29,3,0,0.32793278,-0.22139154,0.240625,ER,synthetic
ER-800-p0.010,train,4,0,0,3,-0.021077394,0.21818383,0.011000000000000001,ER,synthetic
ER-800-p0.010,train,4,1,0,6,-0.018835314,0.21192063,0.020499999999999997,ER,synthetic
ER-800-p0.010,train,4,2,1,6,-0.015441604,0.2060276,0.049,ER,synthetic
ER-800-p0.010,train,4,3,1,6,-0.011031635,0.199925,0.056875,ER,synthetic
ER-800-p0.010,train,4,4,1,6,-0.0066231303,0.19359934,0.049625,ER,synthetic
ER-800-p0.010,train,4,5,1,6,-0.0013398901,0.18728653,0.0575,ER,synthetic
ER-800-p0.010,train,4,6,0,6,0.004694201,0.18078853,0.09237500000000001,ER,synthetic
ER-800-p0.010,train,4,7,0,6,0.011706352,0.17409094,0.0875,ER,synthetic
ER-800-p0.010,train,4,8,0,6,0.018584132,0.16688512,0.09725,ER,synthetic
ER-800-p0.010,train,4,9,0,1,0.025502428,0.16150776,0.11012499999999999,ER,synthetic
ER-800-p0.010,train,4,10,2,1,0.033466097,0.15675667,0.107875,ER,synthetic
ER-800-p0.010,train,4,11,2,1,0.042178936,0.15150784,0.132125,ER,synthetic
ER-800-p0.010,train,4,12,2,1,0.05082658,0.14531279,0.15737500000000001,ER,synthetic
ER-800-p0.010,train,4,13,2,1,0.05935548,0.13849664,0.138,ER,synthetic
ER-800-p0.010,train,4,14,2,1,0.0680218,0.13115662,0.111625,ER,synthetic
ER-800-p0.010,train,4,15,2,1,0.07740058,0.12382701,0.149625,ER,synthetic
ER-800-p0.010,train,4,16,2,1,0.087923445,0.11656049,0.16912500000000003,ER,synthetic
ER-800-p0.010,train,4,17,2,1,0.0986931,0.108589955,0.176625,ER,synthetic
ER-800-p0.010,train,4,18,6,1,0.11005471,0.098284855,0.19625,ER,synthetic
ER-800-p0.010,train,4,19,6,1,0.12216554,0.082315624,0.2,ER,synthetic
ER-800-p0.010,train,4,20,6,0,0.13466665,0.063951775,0.24337499999999998,ER,synthetic
ER-800-p0.010,train,4,21,6,0,0.14723036,0.041455075,0.200625,ER,synthetic
ER-800-p0.010,train,4,22,1,2,0.15971003,0.015511386,0.237875,ER,synthetic
ER-800-p0.010,train,4,23,1,2,0.17469016,-0.014549796,0.233375,ER,synthetic
ER-800-p0.010,train,4,24,3,2,0.19318707,-0.047017984,0.21675,ER,synthetic
ER-800-p0.010,train,4,25,3,2,0.2200834,-0.0813376,0.24100000000000002,ER,synthetic
ER-800-p0.010,train,4,26,3,2,0.24755448,-0.11718294,0.27025,ER,synthetic
ER-800-p0.010,train,4,27,3,2,0.27489084,-0.1532329,0.286125,ER,synthetic
ER-800-p0.010,train,4,28,3,2,0.3017652,-0.18926686,0.24,ER,synthetic
ER-800-p0.010,train,4,29,3,0,0.32793275,-0.22139153,0.272125,ER,synthetic
ER-850-p0.009,train,0,0,0,3,-0.02107874,0.21818386,0.014470588235294119,ER,synthetic
ER-850-p0.009,train,0,1,0,6,-0.018840145,0.21191786,0.03058823529411765,ER,synthetic
ER-850-p0.009,train,0,2,1,6,-0.015452471,0.20601149,0.05094117647058823,ER,synthetic
ER-850-p0.009,train,0,3,1,6,-0.011045363,0.19990146,0.04976470588235294,ER,synthetic
ER-850-p0.009,train,0,4,1,6,-0.0066231973,0.19358405,0.0688235294117647,ER,synthetic
ER-850-p0.009,train,0,5,1,6,-0.0013501868,0.18729487,0.10294117647058823,ER,synthetic
ER-850-p0.009,train,0,6,0,6,0.0046999976,0.18079099,0.11058823529411765,ER,synthetic
ER-850-p0.009,train,0,7,0,6,0.011707336,0.17409958,0.09352941176470589,ER,synthetic
ER-850-p0.009,train,0,8,0,6,0.01858718,0.16689363,0.1308235294117647,ER,synthetic
ER-850-p0.009,train,0,9,0,1,0.02550526,0.1615164,0.09058823529411765,ER,synthetic
ER-850-p0.009,train,0,10,2,1,0.03347955,0.15677708,0.11741176470588235,ER,synthetic
ER-850-p0.009,train,0,11,2,1,0.042191207,0.15153258,0.14176470588235293,ER,synthetic
ER-850-p0.009,train,0,12,2,1,0.050838377,0.14533944,0.14470588235294118,ER,synthetic
ER-850-p0.009,train,0,13,2,1,0.059368275,0.13853005,0.13117647058823528,ER,synthetic
ER-850-p0.009,train,0,14,2,1,0.06803584,0.13120581,0.14294117647058824,ER,synthetic
ER-850-p0.009,train,0,15,2,1,0.07741121,0.123878196,0.1688235294117647,ER,synthetic
ER-850-p0.009,train,0,16,2,1,0.08793451,0.11661038,0.15835294117647059,ER,synthetic
ER-850-p0.009,train,0,17,2,1,0.09869957,0.10863878,0.21458823529411766,ER,synthetic
ER-850-p0.009,train,0,18,6,1,0.11006234,0.09836207,0.18294117647058825,ER,synthetic
ER-850-p0.009,train,0,19,6,1,0.122173585,0.08240763,0.22941176470588234,ER,synthetic
ER-850-p0.009,train,0,20,6,0,0.13468009,0.06411509,0.21800000000000003,ER,synthetic
ER-850-p0.009,train,0,21,6,0,0.14724252,0.041623585,0.19905882352941176,ER,synthetic
ER-850-p0.009,train,0,22,1,2,0.1597252,0.015655417,0.21952941176470586,ER,synthetic
ER-850-p0.009,train,0,23,1,2,0.1747051,-0.014322836,0.19694117647058823,ER,synthetic
ER-850-p0.009,train,0,24,3,2,0.19319059,-0.046719983,0.24929411764705883,ER,synthetic
ER-850-p0.009,train,0,25,3,2,0.22009818,-0.080964625,0.26388235294117646,ER,synthetic
ER-850-p0.009,train,0,26,3,2,0.2475743,-0.11672157,0.2496470588235294,ER,synthetic
ER-850-p0.009,train,0,27,3,2,0.27491584,-0.15270515,0.24941176470588236,ER,synthetic
ER-850-p0.009,train,0,28,3,2,0.30182266,-0.18864773,0.2741176470588235,ER,synthetic
ER-850-p0.009,train,0,29,3,0,0.32799503,-0.22091146,0.2544705882352941,ER,synthetic
ER-850-p0.009,train,1,0,0,3,-0.02107874,0.21818386,0.01976470588235294,ER,synthetic
ER-850-p0.009,train,1,1,0,6,-0.018840149,0.21191788,0.015058823529411765,ER,synthetic
ER-850-p0.009,train,1,2,1,6,-0.015452463,0.2060115,0.032235294117647056,ER,synthetic
ER-850-p0.009,train,1,3,1,6,-0.011045348,0.19990146,0.062235294117647055,ER,synthetic
ER-850-p0.009,train,1,4,1,6,-0.0066231936,0.19358405,0.10211764705882352,ER,synthetic
ER-850-p0.009,train,1,5,1,6,-0.001350183,0.18729484,0.08011764705882353,ER,synthetic
ER-850-p0.009,train,1,6,0,6,0.0046999976,0.18079099,0.12870588235294117,ER,synthetic
ER-850-p0.009,train,1,7,0,6,0.011707336,0.17409956,0.10847058823529412,ER,synthetic
ER-850-p0.009,train,1,8,0,6,0.018587187,0.16689363,0.09270588235294118,ER,synthetic
ER-850-p0.009,train,1,9,0,1,0.025505267,0.16151637,0.1048235294117647,ER,synthetic
ER-850-p0.009,train,1,10,2,1,0.033479553,0.15677708,0.12658823529411764,ER,synthetic
ER-850-p0.009,train,1,11,2,1,0.04219121,0.15153258,0.11129411764705882,ER,synthetic
ER-850-p0.009,train,1,12,2,1,0.050838374,0.14533943,0.15705882352941178,ER,synthetic
ER-850-p0.009,train,1,13,2,1,0.05936828,0.13853005,0.1487058823529412,ER,synthetic
ER-850-p0.009,train,1,14,2,1,0.06803583,0.13120583,0.17576470588235293,ER,synthetic
ER-850-p0.009,train,1,15,2,1,0.077411205,0.1238782,0.18458823529411766,ER,synthetic
ER-850-p0.009,train,1,16,2,1,0.08793451,0.11661036,0.16058823529411764,ER,synthetic
ER-850-p0.009,train,1,17,2,1,0.09869956,0.10863878,0.20811764705882355,ER,synthetic
ER-850-p0.009,train,1,18,6,1,0.11006234,0.09836209,0.18894117647058822,ER,synthetic
ER-850-p0.009,train,1,19,6,1,0.122173585,0.08240764,0.1811764705882353,ER,synthetic
ER-850-p0.009,train,1,20,6,0,0.13468012,0.064115085,0.1787058823529412,ER,synthetic
ER-850-p0.009,train,1,21,6,0,0.14724252,0.041623585,0.17929411764705883,ER,synthetic
ER-850-p0.009,train,1,22,1,2,0.15972522,0.015655417,0.18976470588235295,ER,synthetic
ER-850-p0.009,train,1,23,1,2,0.1747051,-0.014322855,0.23270588235294118,ER,synthetic
ER-850-p0.009,train,1,24,3,2,0.1931906,-0.046719983,0.24835294117647058,ER,synthetic
ER-850-p0.009,train,1,25,3,2,0.22009817,-0.08096461,0.2296470588235294,ER,synthetic
ER-850-p0.009,train,1,26,3,2,0.2475743,-0.11672154,0.2288235294117647,ER,synthetic
ER-850-p0.009,train,1,27,3,2,0.27491584,-0.15270516,0.23564705882352943,ER,synthetic
ER-850-p0.009,train,1,28,3,2,0.30182266,-0.18864772,0.24623529411764708,ER,synthetic
ER-850-p0.009,train,1,29,3,0,0.32799503,-0.22091144,0.2708235294117647,ER,synthetic
ER-850-p0.009,train,2,0,0,3,-0.021078736,0.21818389,0.01,ER,synthetic
ER-850-p0.009,train,2,1,0,6,-0.018840142,0.21191788,0.05905882352941177,ER,synthetic
ER-850-p0.009,train,2,2,1,6,-0.015452467,0.20601147,0.05435294117647059,ER,synthetic
ER-850-p0.009,train,2,3,1,6,-0.011045359,0.19990148,0.053647058823529416,ER,synthetic
ER-850-p0.009,train,2,4,1,6,-0.0066231973,0.19358405,0.07705882352941176,ER,synthetic
ER-850-p0.009,train,2,5,1,6,-0.0013501793,0.18729487,0.07505882352941176,ER,synthetic
ER-850-p0.009,train,2,6,0,6,0.00469999,0.18079099,0.06141176470588235,ER,synthetic
ER-850-p0.009,train,2,7,0,6,0.011707336,0.17409956,0.10129411764705881,ER,synthetic
ER-850-p0.009,train,2,8,0,6,0.01858718,0.16689365,0.10541176470588234,ER,synthetic
ER-850-p0.009,train,2,9,0,1,0.025505267,0.1615164,0.1283529411764706,ER,synthetic
ER-850-p0.009,train,2,10,2,1,0.033479556,0.15677708,0.122,ER,synthetic
ER-850-p0.009,train,2,11,2,1,0.04219121,0.15153259,0.15705882352941178,ER,synthetic
ER-850-p0.009,train,2,12,2,1,0.050838377,0.14533943,0.12223529411764707,ER,synthetic
ER-850-p0.009,train,2,13,2,1,0.059368275,0.13853005,0.17400000000000002,ER,synthetic
ER-850-p0.009,train,2,14,2,1,0.06803583,0.13120583,0.14752941176470588,ER,synthetic
ER-850-p0.009,train,2,15,2,1,0.07741121,0.123878196,0.15776470588235295,ER,synthetic
ER-850-p0.009,train,2,16,2,1,0.08793451,0.11661036,0.19423529411764706,ER,synthetic
ER-850-p0.009,train,2,17,2,1,0.09869957,0.10863878,0.1596470588235294,ER,synthetic
ER-850-p0.009,train,2,18,6,1,0.11006234,0.09836209,0.16929411764705882,ER,synthetic
ER-850-p0.009,train,2,19,6,1,0.122173585,0.08240763,0.2448235294117647,ER,synthetic
ER-850-p0.009,train,2,20,6,0,0.13468012,0.06411509,0.1975294117647059,ER,synthetic
ER-850-p0.009,train,2,21,6,0,0.14724252,0.04162357,0.18717647058823528,ER,synthetic
ER-850-p0.009,train,2,22,1,2,0.15972519,0.015655393,0.22670588235294117,ER,synthetic
ER-850-p0.009,train,2,23,1,2,0.17470512,-0.014322832,0.2235294117647059,ER,synthetic
ER-850-p0.009,train,2,24,3,2,0.19319057,-0.04671996,0.21670588235294116,ER,synthetic
ER-850-p0.009,train,2,25,3,2,0.22009817,-0.080964625,0.23411764705882354,ER,synthetic
ER-850-p0.009,train,2,26,3,2,0.2475743,-0.116721556,0.2456470588235294,ER,synthetic
ER-850-p0.009,train,2,27,3,2,0.27491584,-0.15270515,0.22811764705882354,ER,synthetic
ER-850-p0.009,train,2,28,3,2,0.3018227,-0.18864772,0.2363529411764706,ER,synthetic
ER-850-p0.009,train,2,29,3,0,0.32799503,-0.22091144,0.25082352941176467,ER,synthetic
ER-850-p0.009,train,3,0,0,3,-0.02107874,0.21818386,0.011294117647058823,ER,synthetic
ER-850-p0.009,train,3,1,0,6,-0.018840149,0.21191788,0.029058823529411765,ER,synthetic
ER-850-p0.009,train,3,2,1,6,-0.015452456,0.20601147,0.04541176470588235,ER,synthetic
ER-850-p0.009,train,3,3,1,6,-0.011045363,0.19990146,0.09670588235294118,ER,synthetic
ER-850-p0.009,train,3,4,1,6,-0.0066231824,0.19358405,0.07776470588235293,ER,synthetic
ER-850-p0.009,train,3,5,1,6,-0.001350183,0.18729484,0.0743529411764706,ER,synthetic
ER-850-p0.009,train,3,6,0,6,0.0046999976,0.18079098,0.06317647058823529,ER,synthetic
ER-850-p0.009,train,3,7,0,6,0.011707336,0.17409958,0.07894117647058822,ER,synthetic
ER-850-p0.009,train,3,8,0,6,0.01858718,0.16689365,0.086,ER,synthetic
ER-850-p0.009,train,3,9,0,1,0.02550526,0.1615164,0.09129411764705882,ER,synthetic
ER-850-p0.009,train,3,10,2,1,0.033479545,0.15677708,0.13,ER,synthetic
ER-850-p0.009,train,3,11,2,1,0.042191207,0.15153258,0.14200000000000002,ER,synthetic
ER-850-p0.009,train,3,12,2,1,0.050838374,0.14533943,0.12705882352941175,ER,synthetic
ER-850-p0.009,train,3,13,2,1,0.05936828,0.13853005,0.1496470588235294,ER,synthetic
ER-850-p0.009,train,3,14,2,1,0.068035826,0.13120583,0.15294117647058825,ER,synthetic
ER-850-p0.009,train,3,15,2,1,0.07741122,0.123878196,0.16011764705882353,ER,synthetic
ER-850-p0.009,train,3,16,2,1,0.08793452,0.11661038,0.20199999999999999,ER,synthetic
ER-850-p0.009,train,3,17,2,1,0.09869956,0.108638786,0.1904705882352941,ER,synthetic
ER-850-p0.009,train,3,18,6,1,0.11006235,0.09836208,0.22552941176470587,ER,synthetic
ER-850-p0.009,train,3,19,6,1,0.122173585,0.08240763,0.23905882352941174,ER,synthetic
ER-850-p0.009,train,3,20,6,0,0.13468009,0.06411509,0.21411764705882352,ER,synthetic
ER-850-p0.009,train,3,21,6,0,0.14724252,0.04162357,0.24788235294117647,ER,synthetic
ER-850-p0.009,train,3,22,1,2,0.15972519,0.015655423,0.22623529411764706,ER,synthetic
ER-850-p0.009,train,3,23,1,2,0.1747051,-0.014322825,0.21211764705882355,ER,synthetic
ER-850-p0.009,train,3,24,3,2,0.19319057,-0.046719976,0.2251764705882353,ER,synthetic
ER-850-p0.009,train,3,25,3,2,0.22009815,-0.08096464,0.2891764705882353,ER,synthetic
ER-850-p0.009,train,3,26,3,2,0.24757428,-0.11672154,0.2196470588235294,ER,synthetic
ER-850-p0.009,train,3,27,3,2,0.27491584,-0.15270512,0.2608235294117647,ER,synthetic
ER-850-p0.009,train,3,28,3,2,0.3018227,-0.18864775,0.24505882352941177,ER,synthetic
ER-850-p0.009,train,3,29,3,0,0.32799503,-0.22091144,0.2336470588235294,ER,synthetic
ER-850-p0.009,train,4,0,0,3,-0.021078736,0.21818386,0.02211764705882353,ER,synthetic
ER-850-p0.009,train,4,1,0,6,-0.018840142,0.21191788,0.03341176470588235,ER,synthetic
ER-850-p0.009,train,4,2,1,6,-0.015452467,0.20601149,0.042352941176470586,ER,synthetic
ER-850-p0.009,train,4,3,1,6,-0.011045363,0.19990146,0.04411764705882353,ER,synthetic
ER-850-p0.009,train,4,4,1,6,-0.0066231973,0.19358405,0.049529411764705884,ER,synthetic
ER-850-p0.009,train,4,5,1,6,-0.0013501942,0.18729486,0.06411764705882353,ER,synthetic
ER-850-p0.009,train,4,6,0,6,0.0046999976,0.18079099,0.12458823529411765,ER,synthetic
ER-850-p0.009,train,4,7,0,6,0.011707336,0.17409956,0.12211764705882353,ER,synthetic
ER-850-p0.009,train,4,8,0,6,0.018587194,0.16689365,0.14270588235294118,ER,synthetic
ER-850-p0.009,train,4,9,0,1,0.02550526,0.1615164,0.10835294117647058,ER,synthetic
ER-850-p0.009,train,4,10,2,1,0.03347955,0.15677708,0.1403529411764706,ER,synthetic
ER-850-p0.009,train,4,11,2,1,0.042191207,0.15153259,0.13905882352941176,ER,synthetic
ER-850-p0.009,train,4,12,2,1,0.050838377,0.14533943,0.1796470588235294,ER,synthetic
ER-850-p0.009,train,4,13,2,1,0.059368283,0.13853005,0.1731764705882353,ER,synthetic
ER-850-p0.009,train,4,14,2,1,0.06803583,0.13120581,0.1491764705882353,ER,synthetic
ER-850-p0.009,train,4,15,2,1,0.07741121,0.123878196,0.19223529411764706,ER,synthetic
ER-850-p0.009,train,4,16,2,1,0.08793452,0.11661038,0.18023529411764705,ER,synthetic
ER-850-p0.009,train,4,17,2,1,0.098699555,0.10863878,0.2124705882352941,ER,synthetic
ER-850-p0.009,train,4,18,6,1,0.11006234,0.09836207,0.1652941176470588,ER,synthetic
ER-850-p0.009,train,4,19,6,1,0.122173585,0.08240763,0.2023529411764706,ER,synthetic
ER-850-p0.009,train,4,20,6,0,0.13468012,0.06411509,0.2003529411764706,ER,synthetic
ER-850-p0.009,train,4,21,6,0,0.14724252,0.041623563,0.23223529411764707,ER,synthetic
