network,phase,game_num,round,blocker_strategy_id,adversary_strategy_id,blocker_q_max,adversary_q_max,norm_influence,network_type,source
ER-800-p0.010,train,0,2,1,5,-4.507063,4.650137,0.014375,ER,synthetic
ER-800-p0.010,train,0,3,1,5,-4.374136,4.5085006,0.07525,ER,synthetic
ER-800-p0.010,train,0,4,1,5,-4.240546,4.3661275,0.020125,ER,synthetic
ER-800-p0.010,train,0,5,1,5,-4.1054797,4.222522,0.024375,ER,synthetic
ER-800-p0.010,train,0,6,1,5,-3.969417,4.078182,0.034249999999999996,ER,synthetic
ER-800-p0.010,train,0,7,1,5,-3.83121,3.9323032,0.03725,ER,synthetic
ER-800-p0.010,train,0,8,1,5,-3.691741,3.7850237,0.04724999999999999,ER,synthetic
ER-800-p0.010,train,0,9,1,2,-3.5475938,3.6368067,0.062,ER,synthetic
ER-800-p0.010,train,0,10,1,2,-3.4013362,3.4867475,0.121875,ER,synthetic
ER-800-p0.010,train,0,11,1,2,-3.25357,3.334745,0.09,ER,synthetic
ER-800-p0.010,train,0,12,1,2,-3.1040535,3.1817887,0.091875,ER,synthetic
ER-800-p0.010,train,0,13,1,2,-2.952487,3.0268261,0.106625,ER,synthetic
ER-800-p0.010,train,0,14,1,2,-2.7982056,2.8717163,0.098125,ER,synthetic
ER-800-p0.010,train,0,15,1,2,-2.6402006,2.7120485,0.10400000000000001,ER,synthetic
ER-800-p0.010,train,0,16,1,2,-2.4780047,2.5454926,0.145125,ER,synthetic
ER-800-p0.010,train,0,17,1,2,-2.3072286,2.364961,0.14225,ER,synthetic
ER-800-p0.010,train,0,18,1,2,-2.1243503,2.171347,0.135,ER,synthetic
ER-800-p0.010,train,0,19,1,2,-1.9108421,1.956909,0.176875,ER,synthetic
ER-800-p0.010,train,0,20,1,2,-1.6467822,1.7023008,0.13699999999999998,ER,synthetic
ER-800-p0.010,train,0,21,1,2,-1.3375041,1.3958216,0.18525,ER,synthetic
ER-800-p0.010,train,0,22,1,2,-1.0204947,1.075499,0.173625,ER,synthetic
ER-800-p0.010,train,0,23,4,2,-0.6948992,0.75076336,0.18375,ER,synthetic
ER-800-p0.010,train,0,24,4,2,-0.3764212,0.43447384,0.188375,ER,synthetic
ER-800-p0.010,train,0,25,4,2,-0.056224205,0.11979264,0.20975000000000002,ER,synthetic
ER-800-p0.010,train,0,26,4,1,0.2570936,-0.18298094,0.17825,ER,synthetic
ER-800-p0.010,train,0,27,4,1,0.55549484,-0.46359384,0.23162500000000003,ER,synthetic
ER-800-p0.010,train,0,28,4,1,0.6658505,-0.59583324,0.201875,ER,synthetic
ER-800-p0.010,train,0,29,1,1,0.72722393,-0.6516746,0.18774999999999997,ER,synthetic
ER-800-p0.010,train,1,0,1,5,-4.768429,4.929553,0.01375,ER,synthetic
ER-800-p0.010,train,1,1,1,5,-4.638326,4.7901893,0.0075,ER,synthetic
ER-800-p0.010,train,1,2,1,5,-4.507063,4.650137,0.0105,ER,synthetic
ER-800-p0.010,train,1,3,1,5,-4.3741364,4.5085006,0.032,ER,synthetic
ER-800-p0.010,train,1,4,1,5,-4.2405467,4.3661275,0.024874999999999998,ER,synthetic
ER-800-p0.010,train,1,5,1,5,-4.1054797,4.222522,0.041749999999999995,ER,synthetic
ER-800-p0.010,train,1,6,1,5,-3.9694173,4.0781827,0.034375,ER,synthetic
ER-800-p0.010,train,1,7,1,5,-3.83121,3.9323032,0.0245,ER,synthetic
ER-800-p0.010,train,1,8,1,5,-3.6917405,3.7850237,0.0425,ER,synthetic
ER-800-p0.010,train,1,9,1,2,-3.5475938,3.6368072,0.048,ER,synthetic
ER-800-p0.010,train,1,10,1,2,-3.4013362,3.4867475,0.07325,ER,synthetic
ER-800-p0.010,train,1,11,1,2,-3.25357,3.334745,0.10074999999999999,ER,synthetic
ER-800-p0.010,train,1,12,1,2,-3.1040535,3.1817887,0.10074999999999999,ER,synthetic
ER-800-p0.010,train,1,13,1,2,-2.9524872,3.0268261,0.09699999999999999,ER,synthetic
ER-800-p0.010,train,1,14,1,2,-2.7982054,2.8717165,0.09237500000000001,ER,synthetic
ER-800-p0.010,train,1,15,1,2,-2.6402006,2.7120483,0.08712500000000001,ER,synthetic
ER-800-p0.010,train,1,16,1,2,-2.4780047,2.5454924,0.13849999999999998,ER,synthetic
ER-800-p0.010,train,1,17,1,2,-2.3072286,2.364961,0.1155,ER,synthetic
ER-800-p0.010,train,1,18,1,2,-2.1243503,2.171347,0.136375,ER,synthetic
ER-800-p0.010,train,1,19,1,2,-1.9108421,1.956909,0.1495,ER,synthetic
ER-800-p0.010,train,1,20,1,2,-1.6467822,1.7023008,0.17425000000000002,ER,synthetic
ER-800-p0.010,train,1,21,1,2,-1.3375043,1.3958216,0.16949999999999998,ER,synthetic
ER-800-p0.010,train,1,22,1,2,-1.0204946,1.0754993,0.19325,ER,synthetic
ER-800-p0.010,train,1,23,4,2,-0.6948991,0.7507633,0.17875,ER,synthetic
ER-800-p0.010,train,1,24,4,2,-0.3764212,0.4344739,0.160875,ER,synthetic
ER-800-p0.010,train,1,25,4,2,-0.056224175,0.1197927,0.206875,ER,synthetic
ER-800-p0.010,train,1,26,4,1,0.2570936,-0.18298095,0.229625,ER,synthetic
ER-800-p0.010,train,1,27,4,1,0.55549484,-0.4635938,0.198125,ER,synthetic
ER-800-p0.010,train,1,28,4,1,0.6658505,-0.59583324,0.206375,ER,synthetic
ER-800-p0.010,train,1,29,1,1,0.727224,-0.6516746,0.197625,ER,synthetic
ER-800-p0.010,train,2,0,1,5,-4.768429,4.929553,0.0016250000000000001,ER,synthetic
ER-800-p0.010,train,2,1,1,5,-4.638326,4.7901893,0.0275,ER,synthetic
ER-800-p0.010,train,2,2,1,5,-4.507063,4.650137,0.006125,ER,synthetic
ER-800-p0.010,train,2,3,1,5,-4.374136,4.5085006,0.0085,ER,synthetic
ER-800-p0.010,train,2,4,1,5,-4.2405467,4.366128,0.024624999999999998,ER,synthetic
ER-800-p0.010,train,2,5,1,5,-4.10548,4.222522,0.053125,ER,synthetic
ER-800-p0.010,train,2,6,1,5,-3.969417,4.0781827,0.04775,ER,synthetic
ER-800-p0.010,train,2,7,1,5,-3.8312104,3.9323034,0.040999999999999995,ER,synthetic
ER-800-p0.010,train,2,8,1,5,-3.691741,3.7850237,0.03025,ER,synthetic
ER-800-p0.010,train,2,9,1,2,-3.5475938,3.6368072,0.068875,ER,synthetic
ER-800-p0.010,train,2,10,1,2,-3.4013364,3.4867475,0.06849999999999999,ER,synthetic
ER-800-p0.010,train,2,11,1,2,-3.25357,3.334745,0.08275,ER,synthetic
ER-800-p0.010,train,2,12,1,2,-3.1040535,3.1817887,0.085625,ER,synthetic
ER-800-p0.010,train,2,13,1,2,-2.952487,3.0268261,0.08425,ER,synthetic
ER-800-p0.010,train,2,14,1,2,-2.7982056,2.8717165,0.1065,ER,synthetic
ER-800-p0.010,train,2,15,1,2,-2.6402006,2.7120483,0.14575,ER,synthetic
ER-800-p0.010,train,2,16,1,2,-2.4780047,2.5454924,0.140375,ER,synthetic
ER-800-p0.010,train,2,17,1,2,-2.3072286,2.364961,0.156625,ER,synthetic
ER-800-p0.010,train,2,18,1,2,-2.1243505,2.171347,0.16574999999999998,ER,synthetic
ER-800-p0.010,train,2,19,1,2,-1.9108418,1.956909,0.17125,ER,synthetic
ER-800-p0.010,train,2,20,1,2,-1.6467822,1.7023003,0.140375,ER,synthetic
ER-800-p0.010,train,2,21,1,2,-1.3375043,1.3958216,0.134,ER,synthetic
ER-800-p0.010,train,2,22,1,2,-1.0204947,1.075499,0.186625,ER,synthetic
ER-800-p0.010,train,2,23,4,2,-0.6948992,0.75076336,0.185,ER,synthetic
ER-800-p0.010,train,2,24,4,2,-0.3764213,0.434474,0.199375,ER,synthetic
ER-800-p0.010,train,2,25,4,2,-0.056224115,0.1197927,0.16325,ER,synthetic
ER-800-p0.010,train,2,26,4,1,0.25709355,-0.18298091,0.199875,ER,synthetic
ER-800-p0.010,train,2,27,4,1,0.5554949,-0.4635938,0.201375,ER,synthetic
ER-800-p0.010,train,2,28,4,1,0.6658505,-0.59583324,0.196,ER,synthetic
ER-800-p0.010,train,2,29,1,1,0.727224,-0.6516746,0.19699999999999998,ER,synthetic
ER-800-p0.010,train,3,0,1,5,-4.768429,4.929553,0.00525,ER,synthetic
ER-800-p0.010,train,3,1,1,5,-4.638326,4.7901893,0.01525,ER,synthetic
ER-800-p0.010,train,3,2,1,5,-4.507063,4.650137,0.00975,ER,synthetic
ER-800-p0.010,train,3,3,1,5,-4.374136,4.5085006,0.017625,ER,synthetic
ER-800-p0.010,train,3,4,1,5,-4.240546,4.3661275,0.017,ER,synthetic
ER-800-p0.010,train,3,5,1,5,-4.10548,4.222522,0.024,ER,synthetic
ER-800-p0.010,train,3,6,1,5,-3.9694173,4.078182,0.0305,ER,synthetic
ER-800-p0.010,train,3,7,1,5,-3.83121,3.9323032,0.04275,ER,synthetic
ER-800-p0.010,train,3,8,1,5,-3.691741,3.7850237,0.028999999999999998,ER,synthetic
ER-800-p0.010,train,3,9,1,2,-3.5475936,3.6368072,0.074125,ER,synthetic
ER-800-p0.010,train,3,10,1,2,-3.401336,3.4867475,0.1125,ER,synthetic
ER-800-p0.010,train,3,11,1,2,-3.25357,3.334745,0.08387499999999999,ER,synthetic
ER-800-p0.010,train,3,12,1,2,-3.1040535,3.1817884,0.10400000000000001,ER,synthetic
ER-800-p0.010,train,3,13,1,2,-2.952487,3.0268264,0.120625,ER,synthetic
ER-800-p0.010,train,3,14,1,2,-2.7982054,2.8717165,0.090875,ER,synthetic
ER-800-p0.010,train,3,15,1,2,-2.6402006,2.7120483,0.1105,ER,synthetic
ER-800-p0.010,train,3,16,1,2,-2.4780045,2.5454924,0.11425,ER,synthetic
ER-800-p0.010,train,3,17,1,2,-2.3072286,2.364961,0.140125,ER,synthetic
ER-800-p0.010,train,3,18,1,2,-2.1243503,2.171347,0.159375,ER,synthetic
ER-800-p0.010,train,3,19,1,2,-1.9108418,1.956909,0.173875,ER,synthetic
ER-800-p0.010,train,3,20,1,2,-1.6467823,1.7023008,0.14675000000000002,ER,synthetic
ER-800-p0.010,train,3,21,1,2,-1.3375041,1.3958216,0.171,ER,synthetic
ER-800-p0.010,train,3,22,1,2,-1.0204946,1.0754993,0.172875,ER,synthetic
ER-800-p0.010,train,3,23,4,2,-0.6948992,0.75076324,0.167375,ER,synthetic
ER-800-p0.010,train,3,24,4,2,-0.37642124,0.43447396,0.198625,ER,synthetic
ER-800-p0.010,train,3,25,4,2,-0.056224175,0.11979273,0.19287500000000002,ER,synthetic
ER-800-p0.010,train,3,26,4,1,0.25709346,-0.18298103,0.225,ER,synthetic
ER-800-p0.010,train,3,27,4,1,0.5554949,-0.4635939,0.20199999999999999,ER,synthetic
ER-800-p0.010,train,3,28,4,1,0.6658505,-0.59583324,0.20475000000000002,ER,synthetic
ER-800-p0.010,train,3,29,1,1,0.72722393,-0.65167457,0.218125,ER,synthetic
ER-800-p0.010,train,4,0,1,5,-4.768429,4.929553,0.002125,ER,synthetic
ER-800-p0.010,train,4,1,1,5,-4.6383266,4.7901893,0.005,ER,synthetic
ER-800-p0.010,train,4,2,1,5,-4.507063,4.650137,0.008875,ER,synthetic
ER-800-p0.010,train,4,3,1,5,-4.3741364,4.5085006,0.02375,ER,synthetic
ER-800-p0.010,train,4,4,1,5,-4.240546,4.3661275,0.03225,ER,synthetic
ER-800-p0.010,train,4,5,1,5,-4.1054797,4.222522,0.025750000000000002,ER,synthetic
ER-800-p0.010,train,4,6,1,5,-3.9694173,4.0781827,0.05075,ER,synthetic
ER-800-p0.010,train,4,7,1,5,-3.83121,3.9323032,0.042249999999999996,ER,synthetic
ER-800-p0.010,train,4,8,1,5,-3.691741,3.7850237,0.046375,ER,synthetic
ER-800-p0.010,train,4,9,1,2,-3.5475938,3.6368067,0.06787499999999999,ER,synthetic
ER-800-p0.010,train,4,10,1,2,-3.401336,3.4867475,0.076875,ER,synthetic
ER-800-p0.010,train,4,11,1,2,-3.2535703,3.334745,0.083625,ER,synthetic
ER-800-p0.010,train,4,12,1,2,-3.1040535,3.181789,0.076,ER,synthetic
ER-800-p0.010,train,4,13,1,2,-2.9524872,3.0268261,0.10425000000000001,ER,synthetic
ER-800-p0.010,train,4,14,1,2,-2.7982056,2.8717163,0.121375,ER,synthetic
ER-800-p0.010,train,4,15,1,2,-2.6402006,2.7120483,0.143375,ER,synthetic
ER-800-p0.010,train,4,16,1,2,-2.4780047,2.5454924,0.1405,ER,synthetic
ER-800-p0.010,train,4,17,1,2,-2.3072286,2.3649607,0.12875,ER,synthetic
ER-800-p0.010,train,4,18,1,2,-2.1243505,2.171347,0.138375,ER,synthetic
ER-800-p0.010,train,4,19,1,2,-1.9108418,1.956909,0.134,ER,synthetic
ER-800-p0.010,train,4,20,1,2,-1.6467822,1.7023005,0.16175,ER,synthetic
ER-800-p0.010,train,4,21,1,2,-1.3375043,1.3958218,0.186875,ER,synthetic
ER-800-p0.010,train,4,22,1,2,-1.0204946,1.0754993,0.159375,ER,synthetic
ER-800-p0.010,train,4,23,4,2,-0.6948992,0.7507634,0.200875,ER,synthetic
ER-800-p0.010,train,4,24,4,2,-0.37642127,0.434474,0.17800000000000002,ER,synthetic
ER-800-p0.010,train,4,25,4,2,-0.056224138,0.11979263,0.22699999999999998,ER,synthetic
ER-800-p0.010,train,4,26,4,1,0.2570936,-0.18298088,0.16725,ER,synthetic
ER-800-p0.010,train,4,27,4,1,0.5554948,-0.4635939,0.211875,ER,synthetic
ER-800-p0.010,train,4,28,4,1,0.6658506,-0.59583324,0.24625,ER,synthetic
ER-800-p0.010,train,4,29,1,1,0.727224,-0.65167457,0.244875,ER,synthetic
ER-850-p0.009,train,0,0,1,5,-4.768381,4.9295526,0.0025882352941176473,ER,synthetic
ER-850-p0.009,train,0,1,1,5,-4.637664,4.7901464,0.014352941176470587,ER,synthetic
ER-850-p0.009,train,0,2,1,5,-4.5062275,4.649071,0.007058823529411765,ER,synthetic
ER-850-p0.009,train,0,3,1,5,-4.3736277,4.507797,0.016705882352941175,ER,synthetic
ER-850-p0.009,train,0,4,1,5,-4.238954,4.365149,0.015411764705882352,ER,synthetic
ER-850-p0.009,train,0,5,1,5,-4.1030283,4.2208743,0.027647058823529413,ER,synthetic
ER-850-p0.009,train,0,6,1,5,-3.9652789,4.0751395,0.034823529411764705,ER,synthetic
ER-850-p0.009,train,0,7,1,5,-3.8274431,3.9285824,0.07235294117647059,ER,synthetic
ER-850-p0.009,train,0,8,1,5,-3.6882515,3.7812161,0.046,ER,synthetic
ER-850-p0.009,train,0,9,1,2,-3.5445669,3.6336594,0.05823529411764706,ER,synthetic
ER-850-p0.009,train,0,10,1,2,-3.399391,3.4846344,0.062000000000000006,ER,synthetic
ER-850-p0.009,train,0,11,1,2,-3.2515113,3.3332422,0.08929411764705883,ER,synthetic
ER-850-p0.009,train,0,12,1,2,-3.1032867,3.1804852,0.06858823529411764,ER,synthetic
ER-850-p0.009,train,0,13,1,2,-2.9527297,3.0269003,0.07141176470588236,ER,synthetic
ER-850-p0.009,train,0,14,1,2,-2.7980695,2.871963,0.13447058823529412,ER,synthetic
ER-850-p0.009,train,0,15,1,2,-2.6404254,2.712093,0.15811764705882353,ER,synthetic
ER-850-p0.009,train,0,16,1,2,-2.4781563,2.5460536,0.10752941176470589,ER,synthetic
ER-850-p0.009,train,0,17,1,2,-2.3084254,2.365562,0.12894117647058823,ER,synthetic
ER-850-p0.009,train,0,18,1,2,-2.124406,2.1726043,0.11976470588235294,ER,synthetic
ER-850-p0.009,train,0,19,1,2,-1.9128572,1.9576263,0.14505882352941177,ER,synthetic
ER-850-p0.009,train,0,20,1,2,-1.6499182,1.7052975,0.1652941176470588,ER,synthetic
ER-850-p0.009,train,0,21,1,2,-1.3432722,1.4003778,0.19223529411764706,ER,synthetic
ER-850-p0.009,train,0,22,1,2,-1.0286422,1.0815928,0.18188235294117647,ER,synthetic
ER-850-p0.009,train,0,23,4,2,-0.7032111,0.7592287,0.17258823529411763,ER,synthetic
ER-850-p0.009,train,0,24,4,2,-0.38597178,0.44381177,0.1584705882352941,ER,synthetic
ER-850-p0.009,train,0,25,4,2,-0.06903713,0.1301721,0.1671764705882353,ER,synthetic
ER-850-p0.009,train,0,26,4,1,0.24332413,-0.16980688,0.21576470588235294,ER,synthetic
ER-850-p0.009,train,0,27,4,1,0.54284525,-0.45146278,0.21611764705882353,ER,synthetic
ER-850-p0.009,train,0,28,4,1,0.6638321,-0.59318334,0.20341176470588235,ER,synthetic
ER-850-p0.009,train,0,29,1,1,0.72455263,-0.6496885,0.2076470588235294,ER,synthetic
ER-850-p0.009,train,1,0,1,5,-4.768381,4.9295526,0.006941176470588235,ER,synthetic
ER-850-p0.009,train,1,1,1,5,-4.637664,4.7901464,0.008588235294117647,ER,synthetic
ER-850-p0.009,train,1,2,1,5,-4.506228,4.6490707,0.010588235294117647,ER,synthetic
ER-850-p0.009,train,1,3,1,5,-4.3736277,4.5077972,0.02776470588235294,ER,synthetic
ER-850-p0.009,train,1,4,1,5,-4.2389545,4.3651485,0.020941176470588237,ER,synthetic
ER-850-p0.009,train,1,5,1,5,-4.1030283,4.2208743,0.027294117647058823,ER,synthetic
ER-850-p0.009,train,1,6,1,5,-3.9652789,4.07514,0.024352941176470588,ER,synthetic
ER-850-p0.009,train,1,7,1,5,-3.8274431,3.9285824,0.029176470588235293,ER,synthetic
ER-850-p0.009,train,1,8,1,5,-3.6882513,3.7812164,0.05670588235294118,ER,synthetic
ER-850-p0.009,train,1,9,1,2,-3.5445666,3.6336594,0.05764705882352941,ER,synthetic
ER-850-p0.009,train,1,10,1,2,-3.3993905,3.4846342,0.06305882352941176,ER,synthetic
ER-850-p0.009,train,1,11,1,2,-3.2515113,3.3332422,0.09941176470588235,ER,synthetic
ER-850-p0.009,train,1,12,1,2,-3.1032867,3.1804852,0.08105882352941177,ER,synthetic
ER-850-p0.009,train,1,13,1,2,-2.9527295,3.0268998,0.09729411764705882,ER,synthetic
ER-850-p0.009,train,1,14,1,2,-2.7980695,2.871963,0.10329411764705881,ER,synthetic
ER-850-p0.009,train,1,15,1,2,-2.6404254,2.712093,0.12847058823529411,ER,synthetic
ER-850-p0.009,train,1,16,1,2,-2.4781566,2.5460536,0.1223529411764706,ER,synthetic
ER-850-p0.009,train,1,17,1,2,-2.3084252,2.3655622,0.15364705882352941,ER,synthetic
ER-850-p0.009,train,1,18,1,2,-2.124406,2.1726043,0.12447058823529411,ER,synthetic
ER-850-p0.009,train,1,19,1,2,-1.9128572,1.9576263,0.19211764705882353,ER,synthetic
ER-850-p0.009,train,1,20,1,2,-1.6499183,1.7052972,0.1431764705882353,ER,synthetic
ER-850-p0.009,train,1,21,1,2,-1.3432724,1.4003778,0.21011764705882352,ER,synthetic
ER-850-p0.009,train,1,22,1,2,-1.0286422,1.0815926,0.20694117647058824,ER,synthetic
ER-850-p0.009,train,1,23,4,2,-0.70321125,0.7592288,0.16576470588235295,ER,synthetic
ER-850-p0.009,train,1,24,4,2,-0.38597187,0.4438116,0.20164705882352943,ER,synthetic
ER-850-p0.009,train,1,25,4,2,-0.0690371,0.13017213,0.17435294117647057,ER,synthetic
ER-850-p0.009,train,1,26,4,1,0.24332416,-0.16980684,0.19929411764705884,ER,synthetic
ER-850-p0.009,train,1,27,4,1,0.5428452,-0.45146272,0.22552941176470587,ER,synthetic
ER-850-p0.009,train,1,28,4,1,0.6638322,-0.59318334,0.1935294117647059,ER,synthetic
ER-850-p0.009,train,1,29,1,1,0.72455263,-0.6496885,0.20199999999999999,ER,synthetic
ER-850-p0.009,train,2,0,1,5,-4.768381,4.9295526,0.00788235294117647,ER,synthetic
ER-850-p0.009,train,2,1,1,5,-4.6376634,4.7901464,0.021411764705882352,ER,synthetic
ER-850-p0.009,train,2,2,1,5,-4.5062275,4.649071,0.008823529411764706,ER,synthetic
ER-850-p0.009,train,2,3,1,5,-4.3736277,4.5077972,0.026000000000000002,ER,synthetic
ER-850-p0.009,train,2,4,1,5,-4.238954,4.3651485,0.029882352941176468,ER,synthetic
ER-850-p0.009,train,2,5,1,5,-4.1030283,4.2208743,0.05435294117647059,ER,synthetic
ER-850-p0.009,train,2,6,1,5,-3.9652789,4.07514,0.04517647058823529,ER,synthetic
ER-850-p0.009,train,2,7,1,5,-3.8274431,3.9285827,0.03811764705882353,ER,synthetic
ER-850-p0.009,train,2,8,1,5,-3.6882513,3.7812164,0.07058823529411765,ER,synthetic
ER-850-p0.009,train,2,9,1,2,-3.5445669,3.6336596,0.07235294117647059,ER,synthetic
ER-850-p0.009,train,2,10,1,2,-3.3993905,3.4846344,0.10729411764705883,ER,synthetic
ER-850-p0.009,train,2,11,1,2,-3.2515113,3.3332422,0.09599999999999999,ER,synthetic
ER-850-p0.009,train,2,12,1,2,-3.1032867,3.1804852,0.12952941176470587,ER,synthetic
ER-850-p0.009,train,2,13,1,2,-2.9527295,3.0268998,0.11070588235294117,ER,synthetic
ER-850-p0.009,train,2,14,1,2,-2.7980695,2.871963,0.13811764705882354,ER,synthetic
ER-850-p0.009,train,2,15,1,2,-2.6404252,2.7120934,0.13741176470588234,ER,synthetic
ER-850-p0.009,train,2,16,1,2,-2.4781563,2.546054,0.10882352941176471,ER,synthetic
ER-850-p0.009,train,2,17,1,2,-2.3084257,2.365562,0.17329411764705885,ER,synthetic
ER-850-p0.009,train,2,18,1,2,-2.124406,2.1726043,0.12611764705882353,ER,synthetic
ER-850-p0.009,train,2,19,1,2,-1.912857,1.9576263,0.15894117647058822,ER,synthetic
ER-850-p0.009,train,2,20,1,2,-1.6499186,1.7052975,0.1608235294117647,ER,synthetic
ER-850-p0.009,train,2,21,1,2,-1.3432724,1.4003775,0.17611764705882352,ER,synthetic
ER-850-p0.009,train,2,22,1,2,-1.028642,1.0815926,0.15141176470588233,ER,synthetic
ER-850-p0.009,train,2,23,4,2,-0.70321125,0.75922877,0.14941176470588236,ER,synthetic
ER-850-p0.009,train,2,24,4,2,-0.38597172,0.44381177,0.22658823529411765,ER,synthetic
ER-850-p0.009,train,2,25,4,2,-0.069037154,0.13017206,0.17941176470588235,ER,synthetic
ER-850-p0.009,train,2,26,4,1,0.24332413,-0.16980699,0.19141176470588234,ER,synthetic
ER-850-p0.009,train,2,27,4,1,0.5428451,-0.4514628,0.19670588235294117,ER,synthetic
ER-850-p0.009,train,2,28,4,1,0.6638322,-0.59318334,0.2208235294117647,ER,synthetic
ER-850-p0.009,train,2,29,1,1,0.72455263,-0.6496885,0.20611764705882352,ER,synthetic
ER-850-p0.009,train,3,0,1,5,-4.768381,4.9295526,0.004470588235294118,ER,synthetic
ER-850-p0.009,train,3,1,1,5,-4.637664,4.7901464,0.022823529411764704,ER,synthetic
ER-850-p0.009,train,3,2,1,5,-4.506228,4.6490707,0.00988235294117647,ER,synthetic
ER-850-p0.009,train,3,3,1,5,-4.3736277,4.5077972,0.019176470588235295,ER,synthetic
ER-850-p0.009,train,3,4,1,5,-4.2389545,4.3651485,0.02564705882352941,ER,synthetic
ER-850-p0.009,train,3,5,1,5,-4.1030283,4.2208743,0.049058823529411766,ER,synthetic
ER-850-p0.009,train,3,6,1,5,-3.9652789,4.07514,0.054705882352941174,ER,synthetic
ER-850-p0.009,train,3,7,1,5,-3.8274431,3.9285827,0.052117647058823525,ER,synthetic
ER-850-p0.009,train,3,8,1,5,-3.6882513,3.7812166,0.040352941176470584,ER,synthetic
ER-850-p0.009,train,3,9,1,2,-3.5445669,3.6336594,0.05647058823529412,ER,synthetic
ER-850-p0.009,train,3,10,1,2,-3.3993905,3.4846342,0.07341176470588236,ER,synthetic
ER-850-p0.009,train,3,11,1,2,-3.2515113,3.3332422,0.07517647058823529,ER,synthetic
ER-850-p0.009,train,3,12,1,2,-3.1032867,3.1804855,0.09952941176470588,ER,synthetic
ER-850-p0.009,train,3,13,1,2,-2.9527295,3.0269,0.08223529411764706,ER,synthetic
ER-850-p0.009,train,3,14,1,2,-2.7980695,2.871963,0.16141176470588234,ER,synthetic
ER-850-p0.009,train,3,15,1,2,-2.6404252,2.7120934,0.13658823529411765,ER,synthetic
ER-850-p0.009,train,3,16,1,2,-2.4781566,2.5460536,0.09270588235294118,ER,synthetic
ER-850-p0.009,train,3,17,1,2,-2.3084257,2.365562,0.11341176470588236,ER,synthetic
ER-850-p0.009,train,3,18,1,2,-2.124406,2.1726043,0.11164705882352942,ER,synthetic
ER-850-p0.009,train,3,19,1,2,-1.9128573,1.9576263,0.15776470588235295,ER,synthetic
ER-850-p0.009,train,3,20,1,2,-1.6499182,1.7052975,0.16211764705882353,ER,synthetic
ER-850-p0.009,train,3,21,1,2,-1.3432724,1.4003775,0.14552941176470588,ER,synthetic
ER-850-p0.009,train,3,22,1,2,-1.0286422,1.0815928,0.19317647058823528,ER,synthetic
ER-850-p0.009,train,3,23,4,2,-0.7032113,0.75922865,0.19858823529411765,ER,synthetic
ER-850-p0.009,train,3,24,4,2,-0.38597175,0.44381174,0.18294117647058825,ER,synthetic
ER-850-p0.009,train,3,25,4,2,-0.06903716,0.13017213,0.1651764705882353,ER,synthetic
ER-850-p0.009,train,3,26,4,1,0.24332407,-0.16980693,0.15929411764705884,ER,synthetic
ER-850-p0.009,train,3,27,4,1,0.54284513,-0.45146278,0.2151764705882353,ER,synthetic
ER-850-p0.009,train,3,28,4,1,0.6638322,-0.59318334,0.21552941176470586,ER,synthetic
ER-850-p0.009,train,3,29,1,1,0.72455263,-0.6496885,0.2172941176470588,ER,synthetic
ER-850-p0.009,train,4,0,1,5,-4.768381,4.9295526,0.0018823529411764706,ER,synthetic
ER-850-p0.009,train,4,1,1,5,-4.6376634,4.7901464,0.0065882352941176465,ER,synthetic
ER-850-p0.009,train,4,2,1,5,-4.5062275,4.6490707,0.02376470588235294,ER,synthetic
ER-850-p0.009,train,4,3,1,5,-4.3736277,4.507797,0.02776470588235294,ER,synthetic
ER-850-p0.009,train,4,4,1,5,-4.238954,4.3651485,0.03035294117647059,ER,synthetic
ER-850-p0.009,train,4,5,1,5,-4.1030283,4.220874,0.020941176470588237,ER,synthetic
ER-850-p0.009,train,4,6,1,5,-3.9652789,4.0751395,0.03247058823529412,ER,synthetic
ER-850-p0.009,train,4,7,1,5,-3.8274426,3.9285827,0.036000000000000004,ER,synthetic
ER-850-p0.009,train,4,8,1,5,-3.688251,3.7812166,0.05552941176470588,ER,synthetic
ER-850-p0.009,train,4,9,1,2,-3.5445669,3.6336594,0.04176470588235294,ER,synthetic
ER-850-p0.009,train,4,10,1,2,-3.3993905,3.4846344,0.07047058823529412,ER,synthetic
ER-850-p0.009,train,4,11,1,2,-3.2515113,3.3332422,0.08505882352941176,ER,synthetic
ER-850-p0.009,train,4,12,1,2,-3.1032867,3.1804855,0.09211764705882353,ER,synthetic
ER-850-p0.009,train,4,13,1,2,-2.9527295,3.0268998,0.07058823529411765,ER,synthetic
ER-850-p0.009,train,4,14,1,2,-2.7980695,2.871963,0.082,ER,synthetic
ER-850-p0.009,train,4,15,1,2,-2.6404252,2.712093,0.09811764705882353,ER,synthetic
ER-850-p0.009,train,4,16,1,2,-2.4781566,2.5460536,0.13447058823529412,ER,synthetic
ER-850-p0.009,train,4,17,1,2,-2.3084257,2.365562,0.1524705882352941,ER,synthetic
ER-850-p0.009,train,4,18,1,2,-2.124406,2.1726043,0.14094117647058824,ER,synthetic
ER-850-p0.009,train,4,19,1,2,-1.912857,1.9576263,0.16258823529411764,ER,synthetic
ER-850-p0.009,train,4,20,1,2,-1.6499186,1.7052975,0.17058823529411765,ER,synthetic
ER-850-p0.009,train,4,21,1,2,-1.3432723,1.4003778,0.17823529411764705,ER,synthetic
